Food_code	DR2IGRMS
92101000	180
11112110	30.5
91107000	1
53209015	11
53521110	128
61210250	232.5
58101323	460
74402150	17.8
92410310	402.5
94100100	525
25221310	75
74406010	10.42
51154010	45
92541010	241.5
94100100	359.1
93505000	42
92101000	420
51630200	58
42202100	8
25230210	28
94000100	600
94100100	1920
54408110	24.3
14107030	28.35
51601020	48
25230780	28
63105010	48.66
71401031	30
42101120	17.63
58106730	118
58106720	164
53343000	113.73
55200040	40
63109010	234
63101000	56.7
94000100	240
63123000	40
11511400	124
54328100	39
54403053	8
58145112	153.34
25210150	28.5
11112210	244
13120500	59
63219020	61.5
94000100	79.99
92101000	255
12210210	5
57237100	22.5
11114330	122
94000100	79.99
52215300	54
28311010	798.31
93301218	225
28340510	532.98
52215100	56
81103080	4.77
53233010	100
94000100	120
94000100	120
92302000	240
53233010	80
92410360	372
54325000	30
51300110	72
25230780	84
81101010	6.29
73101010	110
63203010	74
94000100	1800
11460170	226.8
42116050	7.5
53209015	42
75216171	100
81101010	6.29
63409015	240
51301620	57
57305100	2.25
11112110	3.81
94000100	900
57417000	75
11112110	122
92101000	240
94000100	120
51154100	28
27446200	113
92101000	240
92101000	240
94100100	240
24127210	175
83112500	29.38
75143200	77
75216139	58
75415020	18
53343000	177.7
92101000	240
91802000	4
92410310	372
71200100	85
56205001	244.5
24100000	67.5
56203056	195
54200100	24
58101345	262
94100100	360
26107120	68
41102020	11.25
75113000	8.75
74101000	11.25
75117020	10
92410310	372
94100100	360
57107000	8.25
11350020	61
64104010	62
94000100	180
53710902	35
53710902	35
13230110	65.25
94000100	120
54102010	7.5
21401120	33.5
71501018	62.5
75224010	10.31
11111000	122
54304005	29
94000100	120
94000100	120
22101110	42
75205051	39.5
75233011	45
11112110	244
91703040	21
25221310	150
75506010	2.6
51154010	90
94000100	525
58106555	176
95320200	620
94100100	600
95320200	620
11710637	183
11710637	122
11710637	122
11710637	183
11710637	61
11710637	61
11710637	91.5
92101000	255
91101010	2.08
11112110	122
53104100	138.6
94100100	507
58110130	128
41420300	9
24198741	100
94100100	507
94100100	507
21101130	201
52215200	90
94100100	507
93401010	210
92410310	372
94100100	507
92101000	195
12120100	45
91101010	8.33
71404010	55
58130016	414
83106000	29.4
75113000	52.5
14010000	10.59
74101000	17
31103010	25
92510955	403
92400000	325.5
71200100	21.88
24140210	60
24120120	30
58162310	51.5
83106000	14.7
75143350	44.44
92510955	325.5
92410370	1521.68
27520166	254
58106550	58.8
53247000	16
94000100	870
58126130	142
53247000	40
94000100	870
91705010	22
55101000	219.36
42202000	32
11112110	244
57349000	35.88
11112110	198.25
56203155	135
51101010	50
81101000	18.92
61210250	108.5
14640105	116
74602010	91.5
64116060	248
71200100	28
64116060	325.5
91715100	57
94000100	150
24167200	165
58146222	78.13
51101000	28
92410310	201.5
57237100	80
92101000	360
91101010	7
24122171	30
75224023	85
92410350	360
13220210	125
13110100	160
94100100	240
94000100	2880
51301010	56
42202000	42.53
42111210	36.5
53710904	35
26117120	102
71103150	120
63101000	62.5
53710904	35
71200140	12.5
71401030	90
92510960	496
27540140	170
94000100	240
94000100	165
57241000	37
91708030	22.68
51101000	56
81101000	18.92
64104010	108.5
11112110	45.75
54304005	15
92530610	77.66
63115010	32.8
27510281	112.5
71401030	18
74401010	5
92510955	620
91708030	22.68
94000100	45
57241000	27.75
11112210	76.25
63107010	118
92101000	255
91101010	4.17
11112210	15.25
94000100	120
51320500	46.8
21101110	60.3
83204000	4.69
75113000	14.4
74101000	54
72125100	11.25
94000100	330
94000100	225
63101000	223
93401100	120
58151170	60
58151190	60
58151220	60
58151200	60
41420300	15.94
75534550	0.42
93101000	360
51109010	31
24201320	33.75
75506010	5.21
74101000	40
75511040	55.5
14108400	21
61213800	341
11112210	335.5
53239000	37.8
57241000	18.5
11112210	30.5
64104010	11.5
94000100	15
24198736	32
74401010	2.5
61125010	76
64104010	11.5
94000100	15
11434300	81.66
53710400	40
64104010	30.67
94000100	40.01
94000100	30
94000100	15
63123000	75
94000100	15
95310400	496
94000100	45
42501000	105
94000100	525
41603010	217
63131010	142
92306800	480
25230780	168
22600200	16
51101000	56
83107000	9.17
74101000	80
75113000	8.75
14108400	42
63107010	118
94000100	960
53521110	12.8
75233027	23.13
94000100	180
63107010	136
94000100	870
92101000	255
12210210	30
32300100	137.25
58150110	41.5
94000100	525
27345310	54.25
27320330	54.25
26319110	4.53
11112110	45.75
94000100	195
32202050	188
91401000	14
94100100	507
51101000	56
25230780	56
83107000	14
75503010	14
14410110	28.35
92309000	465
54420210	28
14010000	6.49
58131323	425
54401085	15
94100100	507
57104000	56
11111000	244
24134150	97.5
71508005	520
64201500	744
54304020	50
11514100	372
91723000	7
91726130	4.25
56203057	360
31103010	50
94100100	240
63107010	68
11112110	122
75113000	40.5
83300700	48
74101000	123
11112110	183
94100100	240
58407030	233
26319130	25
42112210	12
94100100	180
26158013	170
75330121	146
94100100	360
92303100	240
91101010	4.17
61119010	96
91703020	2.53
56205018	195
31105010	33
14010000	21
57125000	30
11111000	183
63101000	182
56205002	122.25
13110100	240
42111110	9.13
92306000	120
11111000	61
27116100	73.75
94000100	210
11541120	406
57241000	37
11111000	244
51101000	56
25230210	56
83107000	4.58
75506010	5.21
74101000	40
75113000	8
75121000	28
92410310	186
58106555	176
94100100	240
71200100	50
61204010	23.5
94100100	240
94100100	1521
58100255	277
92410510	496
58104120	132
93102000	600
22709010	28
63115010	205
63123000	75
94100100	507
57135000	36.75
11112210	183
58146222	265.63
94100100	240
64104010	186
91745020	14
92410510	186
53207000	30
94100100	240
58104710	18
61125010	152
63107010	118
57135000	24.5
11112210	137.25
71403050	97
32130110	60
27120120	41
92101000	360
91101010	6.25
12210430	5.88
21105130	113.4
72107227	66.5
56205002	40.75
94100100	240
71200140	20
94100100	240
58106555	88
58106625	98
51101000	56
81103080	9.54
94100100	393.75
24147320	170
24167220	55
71401030	30
92305010	360
53239000	12.6
92305010	184
92101500	239.85
12210210	15
91101010	4.17
94100100	720
63107010	118
32129990	107
22600200	16
56200990	79.99
63123000	28.31
63109010	58.5
63141010	30.94
94100100	79.99
42110160	71
27450100	119
74101000	182
53233010	60
94000100	79.99
71200100	25
75311012	91
13130300	160
63223020	60
22002000	61.5
75221014	13.44
93401010	150
31103010	88
92303010	240
12210200	15
51101010	22
91406600	6.67
63103140	160
94000100	960
53720800	50
27450060	44.63
51101000	48
13210300	183
63311000	87.5
24198746	17
56205008	52.66
81105010	2.36
75311012	60.66
53410800	72.33
11514100	248
53247050	9
55200060	80
51101000	56
25220410	28
54304005	45
92552030	186
91708030	14
11432000	113
26158030	340
92410310	149.5
11432000	113
94000100	150
58101625	448
75113000	8.75
75109000	10
61210220	248
61119010	96
75652010	482
92410310	372
75652010	241
13130620	99
32130640	213.56
11112110	366
51300110	72
91304090	18
53712100	43
63107010	118
51301700	105
74402150	1.3
14106200	38.7
56205008	345.63
41304991	202.5
14106200	58.05
94000100	360
94000100	360
56201051	210
26158010	170
92302000	390
63123000	60
63137010	178
94100100	253.5
94100100	507
52202060	99
75233029	104.06
94100100	253.5
94100100	120
27510565	95
83112500	16.52
73101010	41.25
75113000	19.69
74101000	67.5
61210220	232.5
94100100	180
51301010	56
25230780	28
75113000	13.13
94100100	180
57135000	21
11112110	183
11114330	320.25
24127220	175
74401010	5
92305900	115
92410210	480
54401081	28.5
91745010	14
14640004	102
53209100	90
57123000	14
11112110	61
64116020	248
94000100	240
91707000	24
54301030	24
27142000	244
75216135	77
74101000	123
94000100	240
54408415	84
94000100	120
53390000	94.25
11112110	122
72201100	22
51101000	28
75217000	165
74101000	40
75117020	28
94000100	240
55105200	100
91301060	78.75
61119010	131
11112110	488
27510190	115
63123000	151
11112110	488
61101010	332
54401085	30
94000100	240
58101620	447
64100110	248
75111000	130.16
74101000	196.88
63101000	182
63149010	71
94000100	150
53520140	106
74303000	248
27510631	145
74401010	15
71202500	25
92410610	372
94000100	960
57305100	72
27116200	170.1
92410610	372
22600200	24
32129990	122
94000100	630
94000100	1890
95320200	325.5
58100100	202.5
14104100	56.5
71401030	180
71200310	85.05
58130140	187.5
63123000	14.16
57330000	30.5
91101010	12.5
11111000	122
92302000	240
91101010	4.17
11111000	15.25
71305015	46.88
21500100	7.81
92309500	248
27243000	294
92410360	248
53233000	60
57213000	96.06
11111000	320.25
42302015	224
94000100	240
92530610	241.5
24142510	170
72201211	78
71501054	187.5
94000100	330
61119010	192
94100100	4350
51101000	56
25230210	28
14104100	21
51101000	112
25230210	56
14104100	42
52103000	76
28500040	87.38
94000100	150
27540190	143
92410340	372
11113000	366
11434020	150
63107010	118
92101000	240
91107000	1
12120100	15
94000100	360
53710700	23
83106000	29.4
72125100	50
75111000	59.5
24201000	226.8
41102000	59.99
94000100	360
92101000	240
91107000	1
12120100	15
58151190	270
74402150	15.56
53206000	30
94000100	360
51180010	105
14303010	30
94000100	195
94000100	525
58106705	132
58104710	141
14104250	28.35
58101320	44
92309000	279
54401081	42
51301010	28
25231110	113.4
75122100	18.63
54401111	45
11112110	350.75
53204100	32.5
51166000	57
22311000	134
31102000	58
92101000	1740
11111000	30.5
91101010	8.4
94100100	720
94100100	720
27111420	508
14104100	14.13
54401031	28
94100100	1440
92101000	870
11111000	15.25
91101010	4.17
92101000	720
12210210	60
63107010	136
58106359	276
58106325	268
92410510	248
91501020	129
53520110	54
41811600	52
58131510	120
83106000	29
53520110	54
11350020	366
12210210	15
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11431000	113
63107010	37.5
63135010	38.5
57805000	20.26
72118211	36.5
41601030	30.88
11000000	NA
11000000	NA
11000000	NA
56201056	40.21
31105020	46
22600200	24
92103000	239.85
91201010	2
51301020	50
94000100	598.5
94000100	598.5
21401110	106.81
75205046	64
71103050	340
91705010	40
92410610	247.85
55200020	80
91301510	60
63223020	72
61210220	356.5
94100100	480
91734100	34
58101347	198
92410360	496
94100100	480
27311620	133.88
27311640	133.88
92308000	264.5
11111000	244
57805000	30.4
94100100	101.4
64204010	209.56
74101000	123
63101000	149
58150110	217.88
94100100	202.8
64204010	209.56
52215200	33
94100100	50.7
57316380	27
11111000	244
94100100	101.4
94100100	180
32131210	81
32400310	43
92101500	510
12210280	30
63149010	152
94100100	360
75113000	105
74101000	30
75117020	20
92308020	360
71801020	183
71801010	186
54202020	12
92308020	360
11433000	87.89
94100100	180
51601010	39
42202150	10.67
91406500	6.67
92111010	120
91102010	13.75
61101010	332
91101010	2.08
71103040	170
75113000	45.94
75117020	13.13
75125000	9.52
24100000	22.15
94100100	525
42101130	18
63115010	57.4
94100100	525
61210250	62
54401021	3
94100100	360
94100100	180
94100100	360
94100100	360
54401081	57
94000100	90
92101000	720
91101010	16.67
12210400	7.83
94100100	480
53220030	32
94100100	480
58106555	72.93
94100100	240
24123301	120
72201212	184
94000100	315
57349000	82
11113000	244
92410390	744
27510215	155
71401030	27.5
63123000	151
72201100	22
94000100	480
94000100	240
51101000	28
25230780	28
83300700	2.67
72125100	3.13
74101000	20
94000100	315
52103000	72
91405000	6.67
61210220	124
58106578	147
63101000	182
27564000	102
63101000	182
53206000	60
91745010	18
71801020	320.25
94000100	315
11710377	243.2
11710377	243.2
11710377	243.2
11710377	243.2
11710377	243.2
94000100	240
92101000	510
91107000	3
11211050	63
51160110	30
51401010	37.5
81101010	9.44
91403000	40
94000100	240
92302000	195
11211050	31.5
91107000	1.5
74202050	144
26305110	7.38
92302000	195
91101000	9.1
11100000	15.25
63101000	182
14410110	21
95101010	144
94000100	120
56203066	270
61210250	124
71200230	28.5
52102040	33
71501007	62.5
22101320	80
92410510	124
94000100	1920
92101000	255
12120100	37.5
91101010	3.5
32202030	159
74602010	442.25
51185000	40
92101000	150
12120100	30
91101010	3.5
91739010	21
53710906	42
58146642	500
14108020	15
94000100	435
55101000	20
51180010	52.5
14301010	9.67
94000100	300
92303010	255
25221215	70
51320010	26
75113000	4.38
74101000	40
75121000	14
71200100	12.5
92303010	510
25221215	70
51320010	26
75113000	4.38
74101000	40
75121000	14
94000100	870
24154300	160
55502000	120
56205008	79
75233028	92.5
94000100	195
11111000	732
63201010	36
63223020	41.5
63203010	2
94000100	240
14104100	8.25
74101000	61.5
25230780	56
57123000	3.5
75205023	38.25
63105010	100.5
22311020	33.5
56203056	90
56203066	90
91201010	1
92101000	390
53520110	54
94000100	315
95320200	155
94000100	150
63135010	150
53520110	54
14204010	113
94000100	150
92101000	255
22311020	63
71305030	187.5
51300120	33
53365000	108
94000100	150
95320200	108.5
75205022	67.5
22311000	4.19
54102010	22.5
94000100	150
61210250	248
51180030	105
14301010	85.05
94000100	960
92410510	372
51101000	56
25221500	168
83107000	9.17
63101000	182
53233050	36
27150230	102
51184210	40
56201052	180
81101000	4.73
11111000	152.5
95201010	5.6
64116020	248
64116020	155
53260600	30
24198731	64
64116020	248
11432000	113
54403092	9.63
94000100	45
64104010	155
24198729	78.75
75101800	25
72201212	11.5
56205018	48.75
75206037	8.75
58110170	13
92550040	150
94000100	45
63101120	97.6
94000100	105
94000100	3360
92103000	360
91108000	2
54202020	24
61119010	131
52215100	84
41202510	242
14133000	28.35
75121000	45
75111000	238
61204010	15.5
63107010	118
21101130	209
52215100	84
41104020	180
53118550	95.4
11112110	244
58100000	110
94000100	1500
54401021	22.5
53105270	66
91746100	4.33
42302025	112
11112110	305
91705030	43
92101610	480
12140000	30
83112500	29.4
72125100	16.67
31103010	45.33
75111000	19.84
62125100	24.17
43102000	1.92
14010000	9.41
72201210	23
63101000	91
92101000	360
12210210	30
31103010	50
94000100	1200
63409010	60
54401075	37.5
14420100	56.7
74303000	356.5
42101130	35.25
91705300	9
58130310	364.8
56203175	163
63101120	244
51300110	72
25230800	56
14410110	21
92513000	139
58163420	121.5
41104080	135
74404010	33.75
24123120	67.5
57123000	14
11111000	61
58100000	238
41205016	31.63
92103000	435
12210400	17.63
91101010	8.33
51161270	93
75410500	286
52215100	84
92410310	372
58163410	136.69
71103050	40
63101000	149
63107010	136
94100100	480
52215200	90
71501000	62.5
74402350	15.38
75113000	8.75
58104750	318
74402350	5.13
92410310	372
57349000	53.81
11111000	320.25
92101000	720
12120100	90
91101010	12.5
94100100	360
51601020	72
25230780	170.1
83107000	13.75
75113000	8
74101000	61.5
94100100	360
94100100	360
92410310	372
91745020	113.4
28113140	298
41420300	15.94
94100100	360
11112110	488
91511010	254.1
63107010	118
64104030	155
72308000	413.25
56205002	213.94
24124201	101.25
75113000	9.84
74101000	50.63
61204000	8
64104030	232.5
64104030	232.5
56205002	122.25
24124201	101.25
91511010	210
92306700	225
11710669	274.5
94300100	360
56201550	160
63133010	26.25
63107010	28.13
54350010	1.35
56205002	20.38
24122131	60
75233011	8
63137010	89
56205002	20.38
76407010	99.23
11710669	274.5
11112110	122
92101610	60
51150000	43
22311000	8.5
75111000	7
14010000	21
92101610	45
94100100	240
27550751	260
92309000	372
94100100	240
27540150	233
92410310	512
61204000	5.17
75113000	32
75111000	50.25
73101010	36
72125100	100
94100100	507.23
21101130	102
56205002	163
41106511	90
52215100	56
92410310	248
91734100	34
64104030	248
58145140	345
14201010	26.25
12310350	15.5
94100100	507.23
52215100	36
32130060	61
63105010	73
92101000	510
91101010	8.33
12210400	3.92
11432000	113
58146223	10.42
14201010	105
92308030	667
27214110	267
75205023	76.5
51150000	43
92308030	667
71103310	280
57228000	28
92308030	471.5
94000100	240
94100100	567
21407110	268
75317020	320
21000100	16.75
92552010	240
94000100	240
94100100	180
56205008	32.92
72201211	9.75
27445120	54.25
94100100	240
63109010	78
94100100	253.5
56205008	32.92
27420060	121.5
94100100	253.5
63137010	178
95103000	252
32130070	174
92302000	630
11113000	15.25
58403010	453.6
61119010	184
94100100	300
92302000	420
11113000	15.25
21500310	85
22600100	16
72125230	100
72201211	39
83107000	9.17
92302000	210
11113000	15.25
61119010	184
51301010	56
91404000	13.33
14301010	4.83
92103000	255
91101010	2.08
12210400	1.96
94000100	525
63107010	136
63101000	223
94000100	525
83106000	14.7
75113000	32
74101000	123
75111000	158
75500210	30
26155110	18.38
94000100	525
92303010	255
94000100	525
27445130	498
94000100	525
56205000	158
11400000	15.31
94000100	525
94000100	525
94000100	315
63107010	118
11436000	245
53712100	43
94000100	315
51301010	56
25230210	28
83110000	19.58
14104250	21
71200310	14.06
11436000	93
53712100	43
94000100	195
94100100	195
24198671	150
71200310	14.06
83110000	19.58
94000100	525
94000100	240
24198729	80
14410110	27
54408016	12
64100110	209
53206000	15
92410550	899
58146422	453.13
51121035	74
51121035	37
91707000	4.17
53105270	133.52
13110100	240
11112110	244
94100100	507
31103010	50
51101010	25
81101000	4.73
92101000	510
91101010	8.33
11111000	30.5
94000100	525
27450060	44.63
51301010	56
71202500	28
94000100	525
92302000	510
91101010	8.33
11111000	30.5
41603010	325.5
54313000	25
94000100	525
91703060	21
42104105	65
91703060	21
94000100	525
57218000	40
11111000	244
92302000	240
91101010	25
94000100	540
56205002	244.5
41202505	121
63149010	304
56205002	326
92302000	240
91101010	8.33
26158000	170
75311010	182
94000100	60
